transcript_id	intModel	gene_id	gene_symbol	bicor	abs_bicor	direction	correlation_method
HERVH_6q12b	HERVH-int	ENSG00000273079.5	GRIN2B	0.94734194949673	0.94734194949673	positive	bicor
HERVH_13q31.1d	HERVH-int	ENSG00000273079.5	GRIN2B	0.947289059008006	0.947289059008006	positive	bicor
ERVLE_1p31.1g	ERVL-E-int	ENSG00000115919.14	KYNU	0.947223324911402	0.947223324911402	positive	bicor
ERVLE_4q34.3e	ERVL-E-int	ENSG00000187323.11	DCC	0.947220165220993	0.947220165220993	positive	bicor
HERVH_6q23.2b	HERVH-int	ENSG00000157423.17	HYDIN	0.947215965996727	0.947215965996727	positive	bicor
HERVH_2q36.1b	HERVH-int	ENSG00000181143.15	MUC16	0.947083682240667	0.947083682240667	positive	bicor
HERVH_2q34e	HERVH-int	ENSG00000181143.15	MUC16	0.947053694749051	0.947053694749051	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000180777.13	ANKRD30B	0.946971105321933	0.946971105321933	positive	bicor
HERVFH19_10q11.21	HERVFH19-int	ENSG00000181143.15	MUC16	0.94696601874379	0.94696601874379	positive	bicor
ERVLB4_4q28.3a	ERVL-B4-int	ENSG00000124721.17	DNAH8	0.946955913961961	0.946955913961961	positive	bicor
ERVLB4_5q21.1	ERVL-B4-int	ENSG00000113327.15	GABRG2	0.946897329666139	0.946897329666139	positive	bicor
HERVH_11p12a	HERVH-int	ENSG00000273079.5	GRIN2B	0.946822515588859	0.946822515588859	positive	bicor
PRIMA41_13q21.31	PRIMA41-int	ENSG00000121446.18	RGSL1	0.946806520290426	0.946806520290426	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000148735.14	PLEKHS1	0.946788066954322	0.946788066954322	positive	bicor
HERVIP10F_14q32.31	HERVIP10F-int	ENSG00000081479.12	LRP2	0.946737465399286	0.946737465399286	positive	bicor
MER4B_5q11.2	MER4B-int	ENSG00000164796.17	CSMD3	0.94673447548394	0.94673447548394	positive	bicor
HERVL_14q21.1e	HERVL-int	ENSG00000118492.16	ADGB	0.946695809984307	0.946695809984307	positive	bicor
HERVIP10F_18p11.21b	HERVIP10F-int	ENSG00000124721.17	DNAH8	0.946690446799293	0.946690446799293	positive	bicor
ERV316A3_13q31.3b	ERV3-16A3_I-int	ENSG00000154162.14	CDH12	0.946674664251952	0.946674664251952	positive	bicor
HERVL_9p21.1a	HERVL-int	ENSG00000164287.12	CDC20B	0.946578659329912	0.946578659329912	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000274391.4	TPTE	0.946535154248821	0.946535154248821	positive	bicor
HERVH_9p24.2b	HERVH-int	ENSG00000181143.15	MUC16	0.946500700441968	0.946500700441968	positive	bicor
HERVH_5p14.1	HERVH-int	ENSG00000273079.5	GRIN2B	0.946480614389473	0.946480614389473	positive	bicor
HERVH_2q32.3b	HERVH-int	ENSG00000181143.15	MUC16	0.946460958850573	0.946460958850573	positive	bicor
HERVH_6q14.1a	HERVH-int	ENSG00000181143.15	MUC16	0.946426883217347	0.946426883217347	positive	bicor
HERVI_3p21.2	HERVI-int	ENSG00000171804.10	WDR87	0.946338374997006	0.946338374997006	positive	bicor
HERVH_5p15.31b	HERVH-int	ENSG00000181143.15	MUC16	0.946310340477849	0.946310340477849	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000141431.10	ASXL3	0.946273027326856	0.946273027326856	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000163618.17	CADPS	0.946254927809386	0.946254927809386	positive	bicor
HERVH_6q12a	HERVH-int	ENSG00000273079.5	GRIN2B	0.946200831649703	0.946200831649703	positive	bicor
HERVH_16q21a	HERVH-int	ENSG00000181143.15	MUC16	0.94610712349647	0.94610712349647	positive	bicor
HERVH_3q13.12a	HERVH-int	ENSG00000273079.5	GRIN2B	0.946056349864005	0.946056349864005	positive	bicor
HERVH_3q26.2b	HERVH-int	ENSG00000181143.15	MUC16	0.946051496518467	0.946051496518467	positive	bicor
HERVH_5q21.2b	HERVH-int	ENSG00000181143.15	MUC16	0.946050544590965	0.946050544590965	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000146530.11	VWDE	0.946013976913608	0.946013976913608	positive	bicor
HERVL_1q31.1c	HERVL-int	ENSG00000274391.4	TPTE	0.946011362290433	0.946011362290433	positive	bicor
HERVH_8q12.1	HERVH-int	ENSG00000273079.5	GRIN2B	0.945984313536503	0.945984313536503	positive	bicor
HERVH_3q13.11	HERVH-int	ENSG00000181143.15	MUC16	0.94595937803498	0.94595937803498	positive	bicor
HERV9_12q21.31	HERV9-int	ENSG00000181143.15	MUC16	0.945943552644331	0.945943552644331	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000124721.17	DNAH8	0.945917570648424	0.945917570648424	positive	bicor
ERV316A3_1p21.1f	ERV3-16A3_I-int	ENSG00000198765.11	SYCP1	0.945913516395387	0.945913516395387	positive	bicor
HERVH_14q21.3b	HERVH-int	ENSG00000273079.5	GRIN2B	0.945910098672738	0.945910098672738	positive	bicor
HERVH_5q31.1c	HERVH-int	ENSG00000181143.15	MUC16	0.945909859298755	0.945909859298755	positive	bicor
MER4B_18q22.1a	MER4B-int	ENSG00000180777.13	ANKRD30B	0.945881397949939	0.945881397949939	positive	bicor
HERVH_16p13.2a	HERVH-int	ENSG00000181143.15	MUC16	0.945872678221429	0.945872678221429	positive	bicor
ERVLE_8q21.13d	ERVL-E-int	ENSG00000183775.10	KCTD16	0.945861466432427	0.945861466432427	positive	bicor
HERVH_3q22.3a	HERVH-int	ENSG00000110887.7	DAO	0.945801423719305	0.945801423719305	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000274391.4	TPTE	0.945790836874467	0.945790836874467	positive	bicor
HERVH_6q25.3b	HERVH-int	ENSG00000181143.15	MUC16	0.945788883719715	0.945788883719715	positive	bicor
ERVLB4_4q28.3a	ERVL-B4-int	ENSG00000274391.4	TPTE	0.945774881777667	0.945774881777667	positive	bicor
HERVH_6q24.1c	HERVH-int	ENSG00000181143.15	MUC16	0.945749276469939	0.945749276469939	positive	bicor
ERVLB4_10q21.3d	ERVL-B4-int	ENSG00000136542.8	GALNT5	0.945711352540896	0.945711352540896	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000178965.13	ERICH3	0.945699215548701	0.945699215548701	positive	bicor
HERVFRD_14q11.2	MER50-int	ENSG00000157423.17	HYDIN	0.945692336407613	0.945692336407613	positive	bicor
HERVH_7q31.1b	HERVH-int	ENSG00000106536.19	POU6F2	0.945675223038786	0.945675223038786	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000170044.8	ZPLD1	0.945664642687224	0.945664642687224	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000148513.17	ANKRD30A	0.945640118964551	0.945640118964551	positive	bicor
MER4B_4q13.2a	MER4B-int	ENSG00000150275.17	PCDH15	0.945638561021426	0.945638561021426	positive	bicor
HERVH_8q21.2c	HERVH-int	ENSG00000181143.15	MUC16	0.945633691973539	0.945633691973539	positive	bicor
ERVLB4_7q22.3	ERVL-B4-int	ENSG00000116183.10	PAPPA2	0.945591954593495	0.945591954593495	positive	bicor
HERVK11D_6p12.3	HERVK11D-int	ENSG00000144406.18	UNC80	0.945576975449352	0.945576975449352	positive	bicor
HERVH_4q28.3k	HERVH-int	ENSG00000181143.15	MUC16	0.945567053190464	0.945567053190464	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000170927.14	PKHD1	0.945556170515308	0.945556170515308	positive	bicor
HERVH_3p26.1	HERVH-int	ENSG00000141837.19	CACNA1A	0.945510074408358	0.945510074408358	positive	bicor
HERVL40_6q16.1b	HERVL40-int	ENSG00000183775.10	KCTD16	0.94550355181038	0.94550355181038	positive	bicor
HERVL_3q13.11b	HERVL-int	ENSG00000163618.17	CADPS	0.94546914167346	0.94546914167346	positive	bicor
HUERSP3_4q32.2a	HUERS-P3-int	ENSG00000164199.16	ADGRV1	0.945467056674664	0.945467056674664	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000150275.17	PCDH15	0.945459345663824	0.945459345663824	positive	bicor
HERVK11D_11p12	HERVK11D-int	ENSG00000175497.16	DPP10	0.945456352207813	0.945456352207813	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000165970.11	SLC6A5	0.945395289914341	0.945395289914341	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000150625.16	GPM6A	0.945337514474666	0.945337514474666	positive	bicor
HERVH_8q12.3	HERVH-int	ENSG00000273079.5	GRIN2B	0.945325355891004	0.945325355891004	positive	bicor
HERVP71A_8q24.13	HERVP71A-int	ENSG00000171804.10	WDR87	0.94532380172251	0.94532380172251	positive	bicor
HERVH_19p13.2e	HERVH-int	ENSG00000181143.15	MUC16	0.945290542401286	0.945290542401286	positive	bicor
HERVH_19p12f	HERVH-int	ENSG00000110887.7	DAO	0.945285434969145	0.945285434969145	positive	bicor
ERV316A3_6q12g	ERV3-16A3_I-int	ENSG00000183775.10	KCTD16	0.945248530268552	0.945248530268552	positive	bicor
HERVH_14q21.2b	HERVH-int	ENSG00000181143.15	MUC16	0.945240228344641	0.945240228344641	positive	bicor
HERVH_9q21.13b	HERVH-int	ENSG00000273079.5	GRIN2B	0.945222700163927	0.945222700163927	positive	bicor
HERVH_3p12.2b	HERVH-int	ENSG00000110887.7	DAO	0.945165726339433	0.945165726339433	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000170927.14	PKHD1	0.945165176779908	0.945165176779908	positive	bicor
ERVLB4_7q22.3	ERVL-B4-int	ENSG00000119121.21	TRPM6	0.945155525203572	0.945155525203572	positive	bicor
HERVK11D_11p12	HERVK11D-int	ENSG00000166069.13	TMCO5A	0.945148247307539	0.945148247307539	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000274391.4	TPTE	0.945094132676131	0.945094132676131	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000182389.19	CACNB4	0.945080883906019	0.945080883906019	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000179869.14	ABCA13	0.945041986909121	0.945041986909121	positive	bicor
HERVH48_7p15.2	HERVH48-int	ENSG00000181143.15	MUC16	0.945028392178719	0.945028392178719	positive	bicor
HERVH48_12q21.32	HERVH48-int	ENSG00000110887.7	DAO	0.945021624562225	0.945021624562225	positive	bicor
HERVH_5q21.2a	HERVH-int	ENSG00000181143.15	MUC16	0.944981183964642	0.944981183964642	positive	bicor
MER4B_5q11.2	MER4B-int	ENSG00000140015.19	KCNH5	0.94498118343088	0.94498118343088	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000115919.14	KYNU	0.944915636632014	0.944915636632014	positive	bicor
ERVLB4_10q25.1a	ERVL-B4-int	ENSG00000139151.14	PLCZ1	0.944858547238966	0.944858547238966	positive	bicor
HERVIP10F_7q11.22	HERVIP10F-int	ENSG00000143297.18	FCRL5	0.944857183008886	0.944857183008886	positive	bicor
HERVH_3q26.1e	HERVH-int	ENSG00000273079.5	GRIN2B	0.94481780871231	0.94481780871231	positive	bicor
HERVH_19q13.32a	HERVH-int	ENSG00000273079.5	GRIN2B	0.944810900762485	0.944810900762485	positive	bicor
HERVH_5p14.3b	HERVH-int	ENSG00000181143.15	MUC16	0.944805064458409	0.944805064458409	positive	bicor
ERVLB4_20p12.3a	ERVL-B4-int	ENSG00000273079.5	GRIN2B	0.944743553523029	0.944743553523029	positive	bicor
ERVLE_1q41d	ERVL-E-int	ENSG00000164199.16	ADGRV1	0.944675797926203	0.944675797926203	positive	bicor
HERVH_11q13.3c	HERVH-int	ENSG00000110887.7	DAO	0.944672322190918	0.944672322190918	positive	bicor
HERVL_8q23.3b	HERVL-int	ENSG00000174469.19	CNTNAP2	0.944665481274157	0.944665481274157	positive	bicor
HERVH_1q42.12b	HERVH-int	ENSG00000273079.5	GRIN2B	0.944664571748061	0.944664571748061	positive	bicor
HERVH_1p32.3a	HERVH-int	ENSG00000181143.15	MUC16	0.944634518083862	0.944634518083862	positive	bicor
HERVH_11q12.3	HERVH-int	ENSG00000181143.15	MUC16	0.944609711247045	0.944609711247045	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000143297.18	FCRL5	0.944606437166858	0.944606437166858	positive	bicor
HERVH_6q23.2b	HERVH-int	ENSG00000179869.14	ABCA13	0.944604135110513	0.944604135110513	positive	bicor
HERVH_2q32.1b	HERVH-int	ENSG00000181143.15	MUC16	0.94458990550944	0.94458990550944	positive	bicor
HERVH_11q24.1d	HERVH-int	ENSG00000181143.15	MUC16	0.944571285663924	0.944571285663924	positive	bicor
HERVH_2q33.1b	HERVH-int	ENSG00000181143.15	MUC16	0.944566692422251	0.944566692422251	positive	bicor
HERVH_6q12b	HERVH-int	ENSG00000181143.15	MUC16	0.944535819887684	0.944535819887684	positive	bicor
HERVH_3q24g	HERVH-int	ENSG00000181143.15	MUC16	0.944518722474773	0.944518722474773	positive	bicor
HERVK11D_11p12	HERVK11D-int	ENSG00000144406.18	UNC80	0.944508291204825	0.944508291204825	positive	bicor
ERVLB4_3q13.11c	ERVL-B4-int	ENSG00000115423.18	DNAH6	0.944459591232172	0.944459591232172	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000183742.12	MACC1	0.94443868479702	0.94443868479702	positive	bicor
HERVH_13q32.2	HERVH-int	ENSG00000141837.19	CACNA1A	0.944397036922068	0.944397036922068	positive	bicor
ERVLE_4q34.3e	ERVL-E-int	ENSG00000118492.16	ADGB	0.944362574481599	0.944362574481599	positive	bicor
HERVH_2q34e	HERVH-int	ENSG00000273079.5	GRIN2B	0.944345631823731	0.944345631823731	positive	bicor
MER4B_4q13.2a	MER4B-int	ENSG00000274391.4	TPTE	0.944299646481398	0.944299646481398	positive	bicor
MER4B_12p13.31b	MER4B-int	ENSG00000133640.18	LRRIQ1	0.944289916071244	0.944289916071244	positive	bicor
ERVLB4_4q28.1c	ERVL-B4-int	ENSG00000145681.10	HAPLN1	0.944284989024789	0.944284989024789	positive	bicor
HERVIP10F_11q12.3	HERVIP10F-int	ENSG00000163618.17	CADPS	0.94427887313077	0.94427887313077	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000162624.14	LHX8	0.94425394913346	0.94425394913346	positive	bicor
HUERSP3_13q31.1	HUERS-P3-int	ENSG00000116183.10	PAPPA2	0.944244475829114	0.944244475829114	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000143297.18	FCRL5	0.944233206568608	0.944233206568608	positive	bicor
ERV316A3_10q25.1a	ERV3-16A3_I-int	ENSG00000115919.14	KYNU	0.944231318913399	0.944231318913399	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000157680.15	DGKI	0.944221121693475	0.944221121693475	positive	bicor
ERVLE_7q31.32e	ERVL-E-int	ENSG00000143297.18	FCRL5	0.944152572315191	0.944152572315191	positive	bicor
HERVL_3q26.1g	HERVL-int	ENSG00000134343.12	ANO3	0.944147659552985	0.944147659552985	positive	bicor
HERVH_12q13.11a	HERVH-int	ENSG00000181143.15	MUC16	0.944145445391343	0.944145445391343	positive	bicor
HERVL74_7q21.11a	HERVL74-int	ENSG00000146039.10	SLC17A4	0.944093501063077	0.944093501063077	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000187323.11	DCC	0.943997774886819	0.943997774886819	positive	bicor
ERVLE_4p15.1d	ERVL-E-int	ENSG00000139151.14	PLCZ1	0.943982128715859	0.943982128715859	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000183747.11	ACSM2A	0.94392295684133	0.94392295684133	positive	bicor
HERVH48_3q26.31	HERVH48-int	ENSG00000181143.15	MUC16	0.943921447366481	0.943921447366481	positive	bicor
ERVLE_12q21.1f	ERVL-E-int	ENSG00000139144.9	PIK3C2G	0.943916653271686	0.943916653271686	positive	bicor
HERVH_5q32b	HERVH-int	ENSG00000164265.8	SCGB3A2	0.943868953499777	0.943868953499777	positive	bicor
HERVH_8q21.3b	HERVH-int	ENSG00000181143.15	MUC16	0.943802360254604	0.943802360254604	positive	bicor
HERVH_8q12.3	HERVH-int	ENSG00000136696.10	IL36B	0.943733015680686	0.943733015680686	positive	bicor
HERVH_2p12g	HERVH-int	ENSG00000181143.15	MUC16	0.943719156961626	0.943719156961626	positive	bicor
ERVLE_18q21.2d	ERVL-E-int	ENSG00000139865.16	TTC6	0.943706258866282	0.943706258866282	positive	bicor
HERVH_19q13.11	HERVH-int	ENSG00000181143.15	MUC16	0.943690875321228	0.943690875321228	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000139144.9	PIK3C2G	0.943686686741618	0.943686686741618	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000115919.14	KYNU	0.943684651097139	0.943684651097139	positive	bicor
HERVH_1p36.32a	HERVH-int	ENSG00000181143.15	MUC16	0.943679604079418	0.943679604079418	positive	bicor
HERVW_3q11.2	HERV17-int	ENSG00000081479.12	LRP2	0.943649415495402	0.943649415495402	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000136531.15	SCN2A	0.943646852702328	0.943646852702328	positive	bicor
ERV316A3_10q25.1a	ERV3-16A3_I-int	ENSG00000150275.17	PCDH15	0.943612108142366	0.943612108142366	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000143297.18	FCRL5	0.943599775519781	0.943599775519781	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000183775.10	KCTD16	0.943569960037033	0.943569960037033	positive	bicor
HERVP71A_11p14.1	HERVP71A-int	ENSG00000171495.16	MROH2B	0.943534045529519	0.943534045529519	positive	bicor
HERVH_2p25.3	HERVH-int	ENSG00000181143.15	MUC16	0.943525190571603	0.943525190571603	positive	bicor
PRIMA4_11q21	PRIMA4-int	ENSG00000273079.5	GRIN2B	0.943523548331699	0.943523548331699	positive	bicor
HERVH_3p24.2	HERVH-int	ENSG00000181143.15	MUC16	0.943447198926855	0.943447198926855	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000175820.3	CCDC168	0.943440625510355	0.943440625510355	positive	bicor
HERVH_5q23.2e	HERVH-int	ENSG00000181143.15	MUC16	0.943435081911568	0.943435081911568	positive	bicor
HERVI_3p21.2	HERVI-int	ENSG00000173597.8	SULT1B1	0.94343370407872	0.94343370407872	positive	bicor
ERVLE_18q21.2d	ERVL-E-int	ENSG00000106278.11	PTPRZ1	0.943409539234716	0.943409539234716	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000183742.12	MACC1	0.943407834935143	0.943407834935143	positive	bicor
HERVIP10F_14q32.31	HERVIP10F-int	ENSG00000165970.11	SLC6A5	0.943396712074295	0.943396712074295	positive	bicor
HUERSP3_10q21.1	HUERS-P3-int	ENSG00000124721.17	DNAH8	0.943388455818118	0.943388455818118	positive	bicor
HERVH_7q31.33d	HERVH-int	ENSG00000273079.5	GRIN2B	0.943383307072928	0.943383307072928	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000162814.10	SPATA17	0.94336279624263	0.94336279624263	positive	bicor
HERVI_1p21.1	HERVI-int	ENSG00000121446.18	RGSL1	0.943345898736039	0.943345898736039	positive	bicor
HERVH_19p13.2b	HERVH-int	ENSG00000141837.19	CACNA1A	0.943340452607493	0.943340452607493	positive	bicor
ERVLE_18q21.2d	ERVL-E-int	ENSG00000150275.17	PCDH15	0.943324979087668	0.943324979087668	positive	bicor
HERVH_2q36.1a	HERVH-int	ENSG00000181143.15	MUC16	0.943271104951714	0.943271104951714	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000113327.15	GABRG2	0.943238311937686	0.943238311937686	positive	bicor
ERV316A3_10q21.1a	ERV3-16A3_I-int	ENSG00000172421.8	EFCAB3	0.943225927623801	0.943225927623801	positive	bicor
HERVK11D_6p12.3	HERVK11D-int	ENSG00000141431.10	ASXL3	0.943219884555463	0.943219884555463	positive	bicor
ERVLB4_1p21.1b	ERVL-B4-int	ENSG00000164199.16	ADGRV1	0.943205340753969	0.943205340753969	positive	bicor
HERVH_10q25.1a	HERVH-int	ENSG00000273079.5	GRIN2B	0.943194483300115	0.943194483300115	positive	bicor
ERVLB4_3p12.2c	ERVL-B4-int	ENSG00000133105.7	RXFP2	0.943180089009229	0.943180089009229	positive	bicor
HERVH_8q21.2b	HERVH-int	ENSG00000163618.17	CADPS	0.943178057774683	0.943178057774683	positive	bicor
HERVH_13q14.2b	HERVH-int	ENSG00000181143.15	MUC16	0.943128230649479	0.943128230649479	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000183775.10	KCTD16	0.943117787320072	0.943117787320072	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000121446.18	RGSL1	0.943114023276742	0.943114023276742	positive	bicor
HERVFH21_6p22.3	HERVFH21-int	ENSG00000181143.15	MUC16	0.943095622719275	0.943095622719275	positive	bicor
HERVH_4q21.3	HERVH-int	ENSG00000181143.15	MUC16	0.943083843155714	0.943083843155714	positive	bicor
HERVH_5q34b	HERVH-int	ENSG00000181143.15	MUC16	0.943062383029522	0.943062383029522	positive	bicor
ERVLB4_3q13.11c	ERVL-B4-int	ENSG00000183742.12	MACC1	0.943037168787873	0.943037168787873	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000009765.14	IYD	0.943028594300855	0.943028594300855	positive	bicor
HERVH_4q28.3e	HERVH-int	ENSG00000157423.17	HYDIN	0.943024301045334	0.943024301045334	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000150275.17	PCDH15	0.943015277643	0.943015277643	positive	bicor
ERVLE_1p31.1g	ERVL-E-int	ENSG00000133640.18	LRRIQ1	0.943014098238198	0.943014098238198	positive	bicor
HERVH48_11q21	HERVH48-int	ENSG00000181143.15	MUC16	0.942984048879718	0.942984048879718	positive	bicor
ERV316A3_4p15.1e	ERV3-16A3_I-int	ENSG00000153002.11	CPB1	0.942979287637024	0.942979287637024	positive	bicor
HERVH48_11q21	HERVH48-int	ENSG00000110887.7	DAO	0.942968220845858	0.942968220845858	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000173077.14	DEC1	0.942962063370124	0.942962063370124	positive	bicor
HERVH_5q11.2	HERVH-int	ENSG00000157423.17	HYDIN	0.942950807271893	0.942950807271893	positive	bicor
ERVLB4_10q25.1a	ERVL-B4-int	ENSG00000101746.15	NOL4	0.942908415597948	0.942908415597948	positive	bicor
HERVL_3q13.11b	HERVL-int	ENSG00000164199.16	ADGRV1	0.942879568924476	0.942879568924476	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000144406.18	UNC80	0.942809044231022	0.942809044231022	positive	bicor
HERVH_1p31.1m	HERVH-int	ENSG00000181143.15	MUC16	0.94278627694209	0.94278627694209	positive	bicor
HERVK11D_6p12.3	HERVK11D-int	ENSG00000170927.14	PKHD1	0.94274724517017	0.94274724517017	positive	bicor
HERVH_3p11.1b	HERVH-int	ENSG00000273079.5	GRIN2B	0.942726200568568	0.942726200568568	positive	bicor
HERVH_1p36.21	HERVH-int	ENSG00000181143.15	MUC16	0.942726178683665	0.942726178683665	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000176406.22	RIMS2	0.942719834697012	0.942719834697012	positive	bicor
HERVH_8q21.2b	HERVH-int	ENSG00000164199.16	ADGRV1	0.942689834431011	0.942689834431011	positive	bicor
HUERSP3_3q26.32	HUERS-P3-int	ENSG00000157423.17	HYDIN	0.942689269246227	0.942689269246227	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000136531.15	SCN2A	0.942688809834752	0.942688809834752	positive	bicor
HERVH_14q31.1	HERVH-int	ENSG00000181143.15	MUC16	0.94266585072116	0.94266585072116	positive	bicor
HERVK11D_11p12	HERVK11D-int	ENSG00000164199.16	ADGRV1	0.942664954495834	0.942664954495834	positive	bicor
HERVL_11q22.3f	HERVL-int	ENSG00000124721.17	DNAH8	0.94263687180441	0.94263687180441	positive	bicor
HERVH_20q11.23	HERVH-int	ENSG00000009765.14	IYD	0.942626423374029	0.942626423374029	positive	bicor
HERVH_12p12.3e	HERVH-int	ENSG00000181143.15	MUC16	0.942612109038522	0.942612109038522	positive	bicor
HERVH_3q22.1d	HERVH-int	ENSG00000273079.5	GRIN2B	0.94261079755546	0.94261079755546	positive	bicor
HERVH_19p12f	HERVH-int	ENSG00000181143.15	MUC16	0.942600381641368	0.942600381641368	positive	bicor
ERVLB4_5q21.1	ERVL-B4-int	ENSG00000144406.18	UNC80	0.942592700413776	0.942592700413776	positive	bicor
HERVL_6q14.1b	HERVL-int	ENSG00000170927.14	PKHD1	0.942574459889918	0.942574459889918	positive	bicor
HERVH_3p26.1	HERVH-int	ENSG00000181143.15	MUC16	0.942573356921947	0.942573356921947	positive	bicor
