"gene","module","gene_clean","symbol","is_GenAge"
"ENSG00000168924.15","brown","ENSG00000168924","LETM1",FALSE
"ENSG00000107614.22","blue","ENSG00000107614","TRDMT1",FALSE
"ENSG00000102870.6","grey","ENSG00000102870","ZNF629",FALSE
"ENSG00000267575.8","red","ENSG00000267575","ENSG00000267575",FALSE
"ENSG00000172469.17","green","ENSG00000172469","MANEA",FALSE
"ENSG00000179750.16","saddlebrown","ENSG00000179750","APOBEC3B",FALSE
"ENSG00000230074.4","salmon","ENSG00000230074","ENSG00000230074",FALSE
"ENSG00000289094.1","grey","ENSG00000289094","ENSG00000289094",FALSE
"ENSG00000259381.2","midnightblue","ENSG00000259381","ENSG00000259381",FALSE
"ENSG00000175857.9","cyan","ENSG00000175857","GAPT",FALSE
"ENSG00000276261.1","grey","ENSG00000276261","ENSG00000276261",FALSE
"ENSG00000230337.2","grey","ENSG00000230337","EXOSC10-AS1",FALSE
"ENSG00000279467.1","grey","ENSG00000279467","ENSG00000279467",FALSE
"ENSG00000288845.1","grey","ENSG00000288845","ENSG00000288845",FALSE
"ENSG00000267672.1","grey","ENSG00000267672","ENSG00000267672",FALSE
"ENSG00000181481.14","grey","ENSG00000181481","RNF135",FALSE
"ENSG00000283101.1","blue","ENSG00000283101","BMS1P21",FALSE
"ENSG00000112312.10","grey","ENSG00000112312","GMNN",FALSE
"ENSG00000106462.12","black","ENSG00000106462","EZH2",FALSE
"ENSG00000257365.8","grey","ENSG00000257365","FNTB",FALSE
"ENSG00000265625.1","greenyellow","ENSG00000265625","ENSG00000265625",FALSE
"ENSG00000272870.4","green","ENSG00000272870","SAP30-DT",FALSE
"ENSG00000174946.7","grey","ENSG00000174946","GPR171",FALSE
"ENSG00000235488.1","grey","ENSG00000235488","JARID2-AS1",FALSE
"ENSG00000275491.1","grey","ENSG00000275491","LINC01730",FALSE
"ENSG00000173988.13","grey","ENSG00000173988","LRRC63",FALSE
"ENSG00000156860.16","brown","ENSG00000156860","FBRS",FALSE
"ENSG00000289147.1","purple","ENSG00000289147","ENSG00000289147",FALSE
"ENSG00000210049.1","grey","ENSG00000210049","MT-TF",FALSE
"ENSG00000071051.14","tan","ENSG00000071051","NCK2",FALSE
"ENSG00000158113.13","grey","ENSG00000158113","LRRC43",FALSE
"ENSG00000236514.1","purple","ENSG00000236514","ENSG00000236514",FALSE
"ENSG00000242616.4","blue","ENSG00000242616","GNG10",FALSE
"ENSG00000286485.1","blue","ENSG00000286485","ENSG00000286485",FALSE
"ENSG00000229321.2","greenyellow","ENSG00000229321","ENSG00000229321",FALSE
"ENSG00000196172.9","turquoise","ENSG00000196172","ZNF681",FALSE
"ENSG00000259891.1","purple","ENSG00000259891","ENSG00000259891",FALSE
"ENSG00000223374.1","pink","ENSG00000223374","ENSG00000223374",FALSE
"ENSG00000200418.1","black","ENSG00000200418","SNORA63B",FALSE
"ENSG00000183807.8","green","ENSG00000183807","FAM162B",FALSE
"ENSG00000261076.1","grey","ENSG00000261076","ENSG00000261076",FALSE
"ENSG00000184669.10","grey","ENSG00000184669","OR7E14P",FALSE
"ENSG00000287564.1","green","ENSG00000287564","ENSG00000287564",FALSE
"ENSG00000090612.22","grey","ENSG00000090612","ZNF268",FALSE
"ENSG00000233471.2","grey","ENSG00000233471","KRT18P62",FALSE
"ENSG00000086827.9","brown","ENSG00000086827","ZW10",FALSE
"ENSG00000234740.1","grey","ENSG00000234740","ENSG00000234740",FALSE
"ENSG00000232489.1","blue","ENSG00000232489","MFAP1P1",FALSE
"ENSG00000254612.2","magenta","ENSG00000254612","DNAJB6P1",FALSE
"ENSG00000265511.1","turquoise","ENSG00000265511","ENSG00000265511",FALSE
"ENSG00000065833.9","tan","ENSG00000065833","ME1",FALSE
"ENSG00000126264.10","cyan","ENSG00000126264","HCST",FALSE
"ENSG00000188761.13","grey","ENSG00000188761","BCL2L15",FALSE
"ENSG00000156384.15","grey","ENSG00000156384","SFR1",FALSE
"ENSG00000147509.14","grey","ENSG00000147509","RGS20",FALSE
"ENSG00000289214.1","pink","ENSG00000289214","ENSG00000289214",FALSE
"ENSG00000112996.11","yellow","ENSG00000112996","MRPS30",FALSE
"ENSG00000090263.16","yellow","ENSG00000090263","MRPS33",FALSE
"ENSG00000259416.2","grey","ENSG00000259416","LINC02883",FALSE
"ENSG00000184661.14","saddlebrown","ENSG00000184661","CDCA2",FALSE
"ENSG00000138834.15","greenyellow","ENSG00000138834","MAPK8IP3",FALSE
"ENSG00000244313.3","magenta","ENSG00000244313","ENSG00000244313",FALSE
"ENSG00000241627.3","magenta","ENSG00000241627","UBQLN4P1",FALSE
"ENSG00000288886.1","turquoise","ENSG00000288886","ENSG00000288886",FALSE
"ENSG00000227885.3","green","ENSG00000227885","ENSG00000227885",FALSE
"ENSG00000279369.1","pink","ENSG00000279369","ENSG00000279369",FALSE
"ENSG00000236829.9","blue","ENSG00000236829","ENSG00000236829",FALSE
"ENSG00000197536.11","blue","ENSG00000197536","IRF1-AS1",FALSE
"ENSG00000101247.18","yellow","ENSG00000101247","NDUFAF5",FALSE
"ENSG00000142453.12","yellow","ENSG00000142453","CARM1",FALSE
"ENSG00000130612.16","greenyellow","ENSG00000130612","CYP2G1P",FALSE
"ENSG00000141551.15","brown","ENSG00000141551","CSNK1D",FALSE
"ENSG00000259943.1","yellow","ENSG00000259943","ZMPSTE24-DT",FALSE
"ENSG00000196284.17","turquoise","ENSG00000196284","SUPT3H",FALSE
"ENSG00000130119.17","brown","ENSG00000130119","GNL3L",FALSE
"ENSG00000272791.1","grey","ENSG00000272791","ENSG00000272791",FALSE
"ENSG00000273456.1","purple","ENSG00000273456","ENSG00000273456",FALSE
"ENSG00000198408.14","black","ENSG00000198408","OGA",FALSE
"ENSG00000248408.1","grey","ENSG00000248408","LINC02469",FALSE
"ENSG00000268020.3","magenta","ENSG00000268020","OR4G4P",FALSE
"ENSG00000011105.14","blue","ENSG00000011105","TSPAN9",FALSE
"ENSG00000010361.14","yellow","ENSG00000010361","FUZ",FALSE
"ENSG00000231890.9","red","ENSG00000231890","DARS1-AS1",FALSE
"ENSG00000279653.1","grey","ENSG00000279653","ENSG00000279653",FALSE
"ENSG00000125648.15","yellow","ENSG00000125648","SLC25A23",FALSE
"ENSG00000135631.17","brown","ENSG00000135631","RAB11FIP5",FALSE
"ENSG00000204977.10","tan","ENSG00000204977","TRIM13",FALSE
"ENSG00000197057.10","darkturquoise","ENSG00000197057","DTHD1",FALSE
"ENSG00000158806.14","grey","ENSG00000158806","NPM2",FALSE
"ENSG00000060138.13","black","ENSG00000060138","YBX3",FALSE
"ENSG00000205084.12","turquoise","ENSG00000205084","TMEM231",FALSE
"ENSG00000169291.10","green","ENSG00000169291","SHE",FALSE
"ENSG00000115526.11","yellow","ENSG00000115526","CHST10",FALSE
"ENSG00000257594.4","grey","ENSG00000257594","GALNT4",FALSE
"ENSG00000250258.1","grey","ENSG00000250258","ENSG00000250258",FALSE
"ENSG00000145041.16","tan","ENSG00000145041","DCAF1",FALSE
"ENSG00000119227.8","blue","ENSG00000119227","PIGZ",FALSE
"ENSG00000258611.2","tan","ENSG00000258611","YBX2P2",FALSE
"ENSG00000173811.11","pink","ENSG00000173811","CCDC13-AS1",FALSE
"ENSG00000197385.6","turquoise","ENSG00000197385","ZNF860",FALSE
"ENSG00000289005.1","purple","ENSG00000289005","ENSG00000289005",FALSE
"ENSG00000240889.1","purple","ENSG00000240889","NDUFB2-AS1",FALSE
"ENSG00000259224.3","grey","ENSG00000259224","SLC35G6",FALSE
"ENSG00000102245.8","darkturquoise","ENSG00000102245","CD40LG",FALSE
"ENSG00000152133.16","brown","ENSG00000152133","GPATCH11",FALSE
"ENSG00000259845.1","grey","ENSG00000259845","HERC2P10",FALSE
"ENSG00000133895.18","red","ENSG00000133895","MEN1",FALSE
"ENSG00000269982.1","red","ENSG00000269982","ENSG00000269982",FALSE
"ENSG00000258645.2","magenta","ENSG00000258645","HSPE1P2",FALSE
"ENSG00000134909.19","grey","ENSG00000134909","ARHGAP32",FALSE
"ENSG00000178631.7","grey","ENSG00000178631","ACTG1P1",FALSE
"ENSG00000273149.1","black","ENSG00000273149","ENSG00000273149",FALSE
"ENSG00000039987.7","grey","ENSG00000039987","BEST2",FALSE
"ENSG00000287780.1","grey","ENSG00000287780","ENSG00000287780",FALSE
"ENSG00000225205.5","midnightblue","ENSG00000225205","ENSG00000225205",FALSE
"ENSG00000141040.15","purple","ENSG00000141040","ZNF287",FALSE
"ENSG00000111052.8","pink","ENSG00000111052","LIN7A",FALSE
"ENSG00000142621.21","darkorange","ENSG00000142621","FHAD1",FALSE
"ENSG00000179292.5","lightyellow","ENSG00000179292","TMEM151A",FALSE
"ENSG00000268628.2","purple","ENSG00000268628","ENSG00000268628",FALSE
"ENSG00000165923.17","green","ENSG00000165923","AGBL2",FALSE
"ENSG00000241478.1","magenta","ENSG00000241478","HSPA8P9",FALSE
"ENSG00000042088.14","red","ENSG00000042088","TDP1",FALSE
"ENSG00000186635.15","midnightblue","ENSG00000186635","ARAP1",FALSE
"ENSG00000104826.15","grey","ENSG00000104826","LHB",FALSE
"ENSG00000181222.19","grey60","ENSG00000181222","POLR2A",FALSE
"ENSG00000213385.3","black","ENSG00000213385","ENSG00000213385",FALSE
"ENSG00000258951.1","turquoise","ENSG00000258951","KRT18P7",FALSE
"ENSG00000269867.1","salmon","ENSG00000269867","ENSG00000269867",FALSE
"ENSG00000163577.8","turquoise","ENSG00000163577","EIF5A2",TRUE
"ENSG00000132522.16","brown","ENSG00000132522","GPS2",FALSE
"ENSG00000125741.5","tan","ENSG00000125741","OPA3",FALSE
"ENSG00000224316.1","grey","ENSG00000224316","GTF2IP5",FALSE
"ENSG00000152578.13","grey60","ENSG00000152578","GRIA4",FALSE
"ENSG00000237740.1","grey","ENSG00000237740","NPAP1P3",FALSE
"ENSG00000121417.14","blue","ENSG00000121417","ZNF211",FALSE
"ENSG00000288888.1","midnightblue","ENSG00000288888","ENSG00000288888",FALSE
"ENSG00000101294.18","brown","ENSG00000101294","HM13",FALSE
"ENSG00000179119.15","brown","ENSG00000179119","SPTY2D1",FALSE
"ENSG00000266338.7","turquoise","ENSG00000266338","NBPF15",FALSE
"ENSG00000124780.14","turquoise","ENSG00000124780","KCNK17",FALSE
"ENSG00000188739.15","red","ENSG00000188739","RBM34",FALSE
"ENSG00000114446.5","brown","ENSG00000114446","IFT57",FALSE
"ENSG00000286443.1","blue","ENSG00000286443","ENSG00000286443",FALSE
"ENSG00000213621.3","magenta","ENSG00000213621","RPSAP54",FALSE
"ENSG00000165572.8","tan","ENSG00000165572","KBTBD6",FALSE
"ENSG00000171729.14","turquoise","ENSG00000171729","TMEM51",FALSE
"ENSG00000270116.1","grey","ENSG00000270116","ENSG00000270116",FALSE
"ENSG00000105856.14","tan","ENSG00000105856","HBP1",TRUE
"ENSG00000288736.1","green","ENSG00000288736","ENSG00000288736",FALSE
"ENSG00000289558.1","grey","ENSG00000289558","ENSG00000289558",FALSE
"ENSG00000279762.3","greenyellow","ENSG00000279762","ENSG00000279762",FALSE
"ENSG00000286787.2","blue","ENSG00000286787","ENSG00000286787",FALSE
"ENSG00000162419.13","brown","ENSG00000162419","GMEB1",FALSE
"ENSG00000125650.5","red","ENSG00000125650","PSPN",FALSE
"ENSG00000283317.1","turquoise","ENSG00000283317","ENSG00000283317",FALSE
"ENSG00000231887.8","grey","ENSG00000231887","PRH1",FALSE
"ENSG00000074855.11","tan","ENSG00000074855","ANO8",FALSE
"ENSG00000062598.18","red","ENSG00000062598","ELMO2",FALSE
"ENSG00000229827.1","red","ENSG00000229827","ENSG00000229827",FALSE
"ENSG00000270972.1","black","ENSG00000270972","ENSG00000270972",FALSE
"ENSG00000279544.1","midnightblue","ENSG00000279544","ENSG00000279544",FALSE
"ENSG00000140527.15","grey","ENSG00000140527","WDR93",FALSE
"ENSG00000267251.2","grey","ENSG00000267251","ENSG00000267251",FALSE
"ENSG00000287569.1","lightgreen","ENSG00000287569","ENSG00000287569",FALSE
"ENSG00000176532.4","grey","ENSG00000176532","PRR15",FALSE
"ENSG00000254765.1","brown","ENSG00000254765","ENSG00000254765",FALSE
"ENSG00000277744.1","grey","ENSG00000277744","ENSG00000277744",FALSE
"ENSG00000155313.16","tan","ENSG00000155313","USP25",FALSE
"ENSG00000196369.12","green","ENSG00000196369","SRGAP2B",FALSE
"ENSG00000271384.1","grey","ENSG00000271384","ENSG00000271384",FALSE
"ENSG00000187626.9","purple","ENSG00000187626","ZKSCAN4",FALSE
"ENSG00000266509.1","grey","ENSG00000266509","MIR3934",FALSE
"ENSG00000258590.5","grey","ENSG00000258590","NBEAP1",FALSE
"ENSG00000279636.2","midnightblue","ENSG00000279636","LINC00216",FALSE
"ENSG00000250506.9","pink","ENSG00000250506","CDK3",FALSE
"ENSG00000277406.2","grey","ENSG00000277406","SEC22B4P",FALSE
"ENSG00000065615.14","red","ENSG00000065615","CYB5R4",FALSE
"ENSG00000168026.19","green","ENSG00000168026","TTC21A",FALSE
"ENSG00000176422.14","yellow","ENSG00000176422","SPRYD4",FALSE
"ENSG00000002834.18","turquoise","ENSG00000002834","LASP1",FALSE
"ENSG00000275454.1","grey","ENSG00000275454","ENSG00000275454",FALSE
"ENSG00000189308.11","brown","ENSG00000189308","LIN54",FALSE
"ENSG00000038532.16","brown","ENSG00000038532","CLEC16A",FALSE
"ENSG00000169554.23","turquoise","ENSG00000169554","ZEB2",FALSE
"ENSG00000170236.16","turquoise","ENSG00000170236","USP50",FALSE
"ENSG00000273076.1","pink","ENSG00000273076","ENSG00000273076",FALSE
"ENSG00000228857.3","grey","ENSG00000228857","ACTR3-AS1",FALSE
"ENSG00000261114.1","pink","ENSG00000261114","ENSG00000261114",FALSE
"ENSG00000274653.1","lightgreen","ENSG00000274653","ENSG00000274653",FALSE
"ENSG00000218416.4","black","ENSG00000218416","ENSG00000218416",FALSE
"ENSG00000184515.11","darkgreen","ENSG00000184515","BEX5",FALSE
"ENSG00000187260.16","turquoise","ENSG00000187260","WDR86",FALSE
"ENSG00000216937.13","purple","ENSG00000216937","CCDC7",FALSE
"ENSG00000209582.1","pink","ENSG00000209582","SNORA48",FALSE
"ENSG00000233057.1","magenta","ENSG00000233057","EEF1A1P14",FALSE
"ENSG00000258789.1","yellow","ENSG00000258789","ENSG00000258789",FALSE
"ENSG00000286136.2","grey","ENSG00000286136","ENSG00000286136",FALSE
"ENSG00000165948.11","yellow","ENSG00000165948","IFI27L1",FALSE
"ENSG00000227165.10","grey","ENSG00000227165","WDR11-AS1",FALSE
"ENSG00000112851.15","blue","ENSG00000112851","ERBIN",FALSE
"ENSG00000288851.1","grey","ENSG00000288851","ENSG00000288851",FALSE
"ENSG00000243795.1","blue","ENSG00000243795","LINC02044",FALSE
"ENSG00000270170.2","grey60","ENSG00000270170","NCBP2AS2",FALSE
"ENSG00000246067.9","lightgreen","ENSG00000246067","RAB30-DT",FALSE
"ENSG00000151239.14","green","ENSG00000151239","TWF1",FALSE
"ENSG00000106615.10","brown","ENSG00000106615","RHEB",FALSE
"ENSG00000273568.1","black","ENSG00000273568","ENSG00000273568",FALSE
"ENSG00000169221.14","red","ENSG00000169221","TBC1D10B",FALSE
"ENSG00000286427.1","purple","ENSG00000286427","ENSG00000286427",FALSE
"ENSG00000177200.18","brown","ENSG00000177200","CHD9",FALSE
"ENSG00000256609.1","pink","ENSG00000256609","ENSG00000256609",FALSE
"ENSG00000106327.13","grey","ENSG00000106327","TFR2",FALSE
"ENSG00000116016.14","green","ENSG00000116016","EPAS1",FALSE
"ENSG00000213777.5","grey","ENSG00000213777","ENSG00000213777",FALSE
"ENSG00000249465.1","turquoise","ENSG00000249465","RBMXP4",FALSE
"ENSG00000287032.1","grey","ENSG00000287032","ENSG00000287032",FALSE
"ENSG00000240710.1","salmon","ENSG00000240710","ENSG00000240710",FALSE
"ENSG00000201071.1","salmon","ENSG00000201071","Y_RNA",FALSE
"ENSG00000281100.1","grey","ENSG00000281100","ENSG00000281100",FALSE
"ENSG00000116922.15","brown","ENSG00000116922","C1orf109",FALSE
"ENSG00000269038.1","purple","ENSG00000269038","SF1-DT",FALSE
"ENSG00000064835.12","tan","ENSG00000064835","POU1F1",TRUE
"ENSG00000258666.1","blue","ENSG00000258666","ENSG00000258666",FALSE
"ENSG00000215859.9","greenyellow","ENSG00000215859","PDZK1P1",FALSE
"ENSG00000236256.9","grey","ENSG00000236256","DIAPH2-AS1",FALSE
"ENSG00000253738.3","yellow","ENSG00000253738","OTUD6B-AS1",FALSE
"ENSG00000162194.13","red","ENSG00000162194","LBHD1",FALSE
"ENSG00000103042.9","purple","ENSG00000103042","SLC38A7",FALSE
"ENSG00000162889.11","brown","ENSG00000162889","MAPKAPK2",FALSE
"ENSG00000144357.18","tan","ENSG00000144357","UBR3",FALSE
"ENSG00000123219.13","saddlebrown","ENSG00000123219","CENPK",FALSE
"ENSG00000149923.14","brown","ENSG00000149923","PPP4C",FALSE
"ENSG00000249212.1","midnightblue","ENSG00000249212","ATP1B1P1",FALSE
"ENSG00000101412.13","grey","ENSG00000101412","E2F1",TRUE
"ENSG00000180233.11","grey","ENSG00000180233","ZNRF2",FALSE
"ENSG00000223442.1","grey","ENSG00000223442","TH2LCRR",FALSE
"ENSG00000106588.12","red","ENSG00000106588","PSMA2",FALSE
"ENSG00000082641.16","tan","ENSG00000082641","NFE2L1",TRUE
"ENSG00000172728.16","turquoise","ENSG00000172728","FUT10",FALSE
"ENSG00000130363.13","red","ENSG00000130363","RSPH3",FALSE
"ENSG00000267288.2","red","ENSG00000267288","ENSG00000267288",FALSE
"ENSG00000171467.16","tan","ENSG00000171467","ZNF318",FALSE
"ENSG00000123838.11","white","ENSG00000123838","C4BPA",FALSE
"ENSG00000176410.8","purple","ENSG00000176410","DNAJC30",FALSE
"ENSG00000085662.14","yellow","ENSG00000085662","AKR1B1",FALSE
"ENSG00000142606.16","grey","ENSG00000142606","MMEL1",FALSE
"ENSG00000272419.6","turquoise","ENSG00000272419","LINC01145",FALSE
"ENSG00000256001.3","grey","ENSG00000256001","ENSG00000256001",FALSE
"ENSG00000165672.7","yellow","ENSG00000165672","PRDX3",FALSE
"ENSG00000264235.6","turquoise","ENSG00000264235","MYL12-AS1",FALSE
"ENSG00000213529.3","grey","ENSG00000213529","RPL32P22",FALSE
"ENSG00000196371.4","green","ENSG00000196371","FUT4",FALSE
"ENSG00000279086.1","turquoise","ENSG00000279086","ENSG00000279086",FALSE
"ENSG00000182873.5","greenyellow","ENSG00000182873","PRKCZ-AS1",FALSE
"ENSG00000110841.14","blue","ENSG00000110841","PPFIBP1",FALSE
"ENSG00000143375.15","royalblue","ENSG00000143375","CGN",FALSE
"ENSG00000115520.9","brown","ENSG00000115520","COQ10B",FALSE
"ENSG00000163568.15","turquoise","ENSG00000163568","AIM2",FALSE
"ENSG00000165178.9","cyan","ENSG00000165178","NCF1C",FALSE
"ENSG00000182329.14","blue","ENSG00000182329","KIAA2012",FALSE
"ENSG00000198056.15","yellow","ENSG00000198056","PRIM1",FALSE
"ENSG00000251365.5","grey","ENSG00000251365","LINC02236",FALSE
"ENSG00000286729.1","grey","ENSG00000286729","ENSG00000286729",FALSE
"ENSG00000251056.1","grey","ENSG00000251056","ANKRD20A17P",FALSE
"ENSG00000100249.5","blue","ENSG00000100249","C22orf31",FALSE
"ENSG00000249755.2","grey","ENSG00000249755","ENSG00000249755",FALSE
"ENSG00000126215.14","greenyellow","ENSG00000126215","XRCC3",FALSE
"ENSG00000278570.5","darkred","ENSG00000278570","NR2E3",FALSE
"ENSG00000213352.3","magenta","ENSG00000213352","GAPDHP44",FALSE
"ENSG00000272604.1","tan","ENSG00000272604","ENSG00000272604",FALSE
"ENSG00000233429.9","turquoise","ENSG00000233429","HOTAIRM1",FALSE
"ENSG00000174912.7","grey","ENSG00000174912","METTL15P1",FALSE
"ENSG00000213988.11","turquoise","ENSG00000213988","ZNF90",FALSE
"ENSG00000265096.3","pink","ENSG00000265096","C1QTNF1-AS1",FALSE
"ENSG00000171806.12","red","ENSG00000171806","METTL18",FALSE
"ENSG00000119640.9","grey","ENSG00000119640","ACYP1",FALSE
"ENSG00000128284.19","green","ENSG00000128284","APOL3",FALSE
"ENSG00000173548.9","turquoise","ENSG00000173548","SNX33",FALSE
"ENSG00000185361.9","grey","ENSG00000185361","TNFAIP8L1",FALSE
"ENSG00000174977.8","magenta","ENSG00000174977","ENSG00000174977",FALSE
"ENSG00000008323.16","grey","ENSG00000008323","PLEKHG6",FALSE
"ENSG00000146757.14","orange","ENSG00000146757","ZNF92",FALSE
"ENSG00000183831.7","grey","ENSG00000183831","ANKRD45",FALSE
"ENSG00000269235.3","green","ENSG00000269235","ZNF350-AS1",FALSE
"ENSG00000258831.1","grey","ENSG00000258831","ENSG00000258831",FALSE
"ENSG00000286292.1","lightgreen","ENSG00000286292","ENSG00000286292",FALSE
"ENSG00000162482.5","turquoise","ENSG00000162482","AKR7A3",FALSE
"ENSG00000234961.1","turquoise","ENSG00000234961","ENSG00000234961",FALSE
"ENSG00000197498.13","brown","ENSG00000197498","RPF2",FALSE
"ENSG00000125885.13","brown","ENSG00000125885","MCM8",FALSE
"ENSG00000184575.12","brown","ENSG00000184575","XPOT",FALSE
"ENSG00000202337.1","grey","ENSG00000202337","RNU6-8",FALSE
"ENSG00000119328.12","brown","ENSG00000119328","ABITRAM",FALSE
"ENSG00000204572.10","grey","ENSG00000204572","KRTAP5-10",FALSE
"ENSG00000239830.1","grey","ENSG00000239830","RPS4XP22",FALSE
"ENSG00000254503.1","grey","ENSG00000254503","ENSG00000254503",FALSE
"ENSG00000171735.19","yellow","ENSG00000171735","CAMTA1",FALSE
"ENSG00000156983.17","brown","ENSG00000156983","BRPF1",FALSE
"ENSG00000198420.10","grey","ENSG00000198420","TCAF1",FALSE
"ENSG00000001630.18","grey","ENSG00000001630","CYP51A1",FALSE
"ENSG00000154309.9","blue","ENSG00000154309","DISP1",FALSE
"ENSG00000260394.2","lightgreen","ENSG00000260394","STUB1-DT",FALSE
"ENSG00000268205.1","black","ENSG00000268205","ENSG00000268205",FALSE
"ENSG00000186777.12","midnightblue","ENSG00000186777","ZNF732",FALSE
"ENSG00000146574.16","grey","ENSG00000146574","CCZ1B",FALSE
"ENSG00000108861.9","yellow","ENSG00000108861","DUSP3",FALSE
"ENSG00000277998.1","magenta","ENSG00000277998","ENSG00000277998",FALSE
"ENSG00000269220.1","grey","ENSG00000269220","LINC00528",FALSE
"ENSG00000170248.15","brown","ENSG00000170248","PDCD6IP",FALSE
"ENSG00000288923.1","midnightblue","ENSG00000288923","ENSG00000288923",FALSE
"ENSG00000259783.6","grey","ENSG00000259783","LINC02259",FALSE
"ENSG00000231551.8","turquoise","ENSG00000231551","PDE4DIPP6",FALSE
"ENSG00000279077.1","grey","ENSG00000279077","ENSG00000279077",FALSE
"ENSG00000160633.13","brown","ENSG00000160633","SAFB",FALSE
"ENSG00000182325.11","black","ENSG00000182325","FBXL6",FALSE
"ENSG00000255384.1","salmon","ENSG00000255384","ENSG00000255384",FALSE
"ENSG00000039319.17","blue","ENSG00000039319","ZFYVE16",FALSE
