"gene","module"
"ENSG00000233830.2","magenta"
"ENSG00000213509.4","grey"
"ENSG00000228753.1","magenta"
"ENSG00000106689.11","lightyellow"
"ENSG00000200201.1","blue"
"ENSG00000269155.2","turquoise"
"ENSG00000165478.7","green"
"ENSG00000149289.11","tan"
"ENSG00000182405.6","red"
"ENSG00000133116.8","pink"
"ENSG00000124249.7","pink"
"ENSG00000260898.6","black"
"ENSG00000164078.14","blue"
"ENSG00000263860.1","grey"
"ENSG00000240342.3","grey"
"ENSG00000233799.1","grey"
"ENSG00000012817.16","grey"
"ENSG00000223534.1","turquoise"
"ENSG00000161653.11","pink"
"ENSG00000219773.1","magenta"
"ENSG00000164687.11","grey"
"ENSG00000125843.11","yellow"
"ENSG00000095627.9","blue"
"ENSG00000158865.13","grey"
"ENSG00000091128.13","royalblue"
"ENSG00000183735.11","brown"
"ENSG00000151012.13","turquoise"
"ENSG00000231507.3","turquoise"
"ENSG00000258818.4","green"
"ENSG00000064218.5","turquoise"
"ENSG00000218027.2","lightgreen"
"ENSG00000248668.3","blue"
"ENSG00000270429.1","grey"
"ENSG00000084764.12","red"
"ENSG00000272205.1","salmon"
"ENSG00000053702.15","turquoise"
"ENSG00000258414.1","grey"
"ENSG00000267470.6","blue"
"ENSG00000280356.1","magenta"
"ENSG00000270659.1","yellow"
"ENSG00000091844.8","turquoise"
"ENSG00000261117.1","grey"
"ENSG00000244733.5","brown"
"ENSG00000125089.18","pink"
"ENSG00000253731.3","lightcyan"
"ENSG00000126500.4","salmon"
"ENSG00000233013.10","grey"
"ENSG00000151006.7","blue"
"ENSG00000228203.7","green"
"ENSG00000186818.12","cyan"
"ENSG00000289207.1","purple"
"ENSG00000188176.12","brown"
"ENSG00000118160.14","greenyellow"
"ENSG00000258604.1","grey"
"ENSG00000180739.15","darkturquoise"
"ENSG00000196793.14","red"
"ENSG00000287063.1","grey"
"ENSG00000276337.1","greenyellow"
"ENSG00000164342.13","turquoise"
"ENSG00000164258.12","yellow"
"ENSG00000143257.12","yellow"
"ENSG00000143153.14","grey"
"ENSG00000175121.11","royalblue"
"ENSG00000140506.17","grey"
"ENSG00000172366.20","yellow"
"ENSG00000260597.1","blue"
"ENSG00000196417.13","brown"
"ENSG00000100031.19","greenyellow"
"ENSG00000183423.12","grey"
"ENSG00000076604.16","pink"
"ENSG00000140481.15","darkorange"
"ENSG00000226701.1","magenta"
"ENSG00000182359.15","blue"
"ENSG00000169021.6","yellow"
"ENSG00000161835.11","grey"
"ENSG00000206181.7","grey"
"ENSG00000278828.2","turquoise"
"ENSG00000226445.2","midnightblue"
"ENSG00000171049.9","black"
"ENSG00000073008.15","black"
"ENSG00000105880.7","green"
"ENSG00000228794.11","orange"
"ENSG00000103966.11","pink"
"ENSG00000124615.20","brown"
"ENSG00000175544.14","purple"
"ENSG00000118894.15","red"
"ENSG00000080293.10","blue"
"ENSG00000184371.14","pink"
"ENSG00000249816.8","grey"
"ENSG00000279249.3","grey"
"ENSG00000141431.13","green"
"ENSG00000226197.4","lightcyan"
"ENSG00000178537.10","red"
"ENSG00000253320.7","blue"
"ENSG00000260735.2","midnightblue"
"ENSG00000229512.1","brown"
"ENSG00000237737.6","grey"
"ENSG00000131871.15","brown"
"ENSG00000166902.5","blue"
"ENSG00000251733.1","grey"
"ENSG00000273156.2","greenyellow"
"ENSG00000272138.3","greenyellow"
"ENSG00000260979.1","grey"
"ENSG00000006611.17","grey"
"ENSG00000184194.6","turquoise"
"ENSG00000204403.10","green"
"ENSG00000287656.1","grey"
"ENSG00000227014.6","green"
"ENSG00000240270.1","brown"
"ENSG00000259687.3","grey"
"ENSG00000205220.12","yellow"
"ENSG00000126262.5","pink"
"ENSG00000141837.22","turquoise"
"ENSG00000204446.4","lightgreen"
"ENSG00000270571.2","pink"
"ENSG00000123472.12","yellow"
"ENSG00000229224.2","red"
"ENSG00000100764.14","red"
"ENSG00000268412.2","magenta"
"ENSG00000198417.7","pink"
"ENSG00000242578.1","grey"
"ENSG00000267744.1","grey"
"ENSG00000166153.17","blue"
"ENSG00000046653.15","green"
"ENSG00000130821.17","grey60"
"ENSG00000204116.12","blue"
"ENSG00000145569.6","cyan"
"ENSG00000118513.20","turquoise"
"ENSG00000281491.1","brown"
"ENSG00000168495.13","brown"
"ENSG00000251429.1","blue"
"ENSG00000141655.17","cyan"
"ENSG00000197128.13","grey60"
"ENSG00000102362.16","green"
"ENSG00000234913.1","blue"
"ENSG00000260304.1","blue"
"ENSG00000182183.15","grey60"
"ENSG00000279386.1","grey"
"ENSG00000223650.1","grey"
"ENSG00000197576.14","grey"
"ENSG00000146453.13","salmon"
"ENSG00000109670.16","blue"
"ENSG00000100628.12","tan"
"ENSG00000237307.2","grey"
"ENSG00000099365.11","turquoise"
"ENSG00000285804.2","turquoise"
"ENSG00000128833.13","grey"
"ENSG00000110422.12","grey"
"ENSG00000261386.2","blue"
"ENSG00000182257.8","purple"
"ENSG00000115232.14","darkturquoise"
"ENSG00000203801.8","grey"
"ENSG00000235876.2","magenta"
"ENSG00000284613.1","grey"
"ENSG00000115850.10","grey"
"ENSG00000232040.4","darkorange"
"ENSG00000116584.21","turquoise"
"ENSG00000106789.13","green"
"ENSG00000197381.17","greenyellow"
"ENSG00000239791.2","grey"
"ENSG00000148411.8","brown"
"ENSG00000111077.18","black"
"ENSG00000178297.14","greenyellow"
"ENSG00000198868.3","magenta"
"ENSG00000261390.7","blue"
"ENSG00000109107.14","turquoise"
"ENSG00000088320.4","turquoise"
"ENSG00000186825.6","turquoise"
"ENSG00000255197.7","cyan"
"ENSG00000288949.1","purple"
"ENSG00000287312.1","grey"
"ENSG00000132313.15","yellow"
"ENSG00000110871.15","yellow"
"ENSG00000167670.16","red"
"ENSG00000124785.9","turquoise"
"ENSG00000179921.15","cyan"
"ENSG00000214184.3","grey"
"ENSG00000166828.3","green"
"ENSG00000196141.14","yellow"
"ENSG00000111801.16","turquoise"
"ENSG00000177542.11","black"
"ENSG00000273141.1","purple"
"ENSG00000244219.7","darkorange"
"ENSG00000164175.15","grey"
"ENSG00000225684.4","steelblue"
"ENSG00000256043.5","turquoise"
"ENSG00000135698.10","blue"
"ENSG00000100342.21","pink"
"ENSG00000196260.5","black"
"ENSG00000242516.3","grey"
"ENSG00000235508.3","grey"
"ENSG00000116035.4","grey"
"ENSG00000237217.1","blue"
"ENSG00000132846.6","yellow"
"ENSG00000026751.17","darkturquoise"
"ENSG00000212766.9","blue"
"ENSG00000285567.2","grey"
"ENSG00000257818.1","grey"
"ENSG00000236466.2","blue"
"ENSG00000286808.1","black"
"ENSG00000119471.15","orange"
"ENSG00000186466.5","grey"
"ENSG00000260409.1","grey"
"ENSG00000081087.15","brown"
"ENSG00000160991.17","pink"
"ENSG00000289353.1","turquoise"
"ENSG00000254838.6","turquoise"
"ENSG00000101463.6","darkgrey"
"ENSG00000073792.16","grey"
"ENSG00000285521.1","grey"
"ENSG00000137700.18","yellow"
"ENSG00000111215.12","grey"
"ENSG00000112406.5","brown"
"ENSG00000262362.1","grey"
"ENSG00000229380.1","blue"
"ENSG00000237232.9","purple"
"ENSG00000125631.7","midnightblue"
"ENSG00000225075.1","grey"
"ENSG00000142530.11","blue"
"ENSG00000230596.3","green"
"ENSG00000100784.12","grey"
"ENSG00000278867.1","midnightblue"
"ENSG00000243384.1","grey"
"ENSG00000274560.1","purple"
"ENSG00000084110.11","black"
"ENSG00000101916.12","cyan"
"ENSG00000186577.14","brown"
"ENSG00000261003.1","grey"
"ENSG00000287263.2","turquoise"
"ENSG00000078081.8","grey"
"ENSG00000119421.7","yellow"
"ENSG00000231824.4","grey"
"ENSG00000079739.17","yellow"
"ENSG00000162434.13","brown"
"ENSG00000140675.13","grey"
"ENSG00000154316.16","grey"
"ENSG00000043462.13","turquoise"
"ENSG00000107537.14","yellow"
"ENSG00000250882.1","grey"
"ENSG00000289155.1","lightgreen"
"ENSG00000241697.5","tan"
"ENSG00000132357.14","green"
"ENSG00000114790.13","green"
"ENSG00000180182.11","yellow"
"ENSG00000198883.12","turquoise"
"ENSG00000277383.1","lightgreen"
"ENSG00000221817.11","grey"
"ENSG00000205002.4","grey"
"ENSG00000235246.1","grey"
"ENSG00000072609.18","brown"
"ENSG00000102316.17","turquoise"
"ENSG00000182158.16","turquoise"
"ENSG00000114767.7","brown"
"ENSG00000260285.1","purple"
"ENSG00000176720.6","turquoise"
"ENSG00000238140.1","grey"
"ENSG00000065057.9","yellow"
"ENSG00000124466.9","royalblue"
"ENSG00000064393.16","brown"
"ENSG00000223947.1","salmon"
"ENSG00000110777.12","paleturquoise"
"ENSG00000215837.7","grey"
"ENSG00000101445.10","green"
"ENSG00000099795.7","yellow"
"ENSG00000271857.1","green"
"ENSG00000254554.1","black"
"ENSG00000119042.17","green"
"ENSG00000128714.6","darkgrey"
"ENSG00000004777.19","blue"
"ENSG00000276900.1","purple"
"ENSG00000140955.11","grey60"
"ENSG00000105379.10","yellow"
"ENSG00000236963.8","grey"
"ENSG00000252620.1","grey"
"ENSG00000197177.16","steelblue"
"ENSG00000186106.11","yellow"
"ENSG00000251432.8","turquoise"
"ENSG00000115758.13","brown"
"ENSG00000075073.16","tan"
"ENSG00000144867.13","brown"
"ENSG00000152784.16","turquoise"
"ENSG00000261722.1","grey"
"ENSG00000166681.14","turquoise"
"ENSG00000234488.1","grey"
"ENSG00000106546.14","turquoise"
"ENSG00000260558.2","midnightblue"
"ENSG00000170222.12","brown"
"ENSG00000164061.5","greenyellow"
"ENSG00000187013.4","greenyellow"
"ENSG00000222036.8","grey"
"ENSG00000180398.13","brown"
"ENSG00000079335.20","grey60"
"ENSG00000266947.2","yellow"
"ENSG00000267480.1","brown"
"ENSG00000276476.4","grey"
"ENSG00000100065.15","green"
"ENSG00000101773.19","pink"
"ENSG00000128283.7","turquoise"
"ENSG00000078177.14","grey"
"ENSG00000226439.3","magenta"
"ENSG00000185201.18","pink"
"ENSG00000053747.17","green"
"ENSG00000279700.1","midnightblue"
"ENSG00000254812.2","purple"
"ENSG00000146070.17","turquoise"
"ENSG00000258373.1","grey"
"ENSG00000122299.12","brown"
"ENSG00000160973.8","grey"
"ENSG00000231468.2","grey"
"ENSG00000250091.3","tan"
"ENSG00000161011.20","red"
"ENSG00000281005.1","greenyellow"
"ENSG00000256618.3","magenta"
"ENSG00000174004.6","turquoise"
"ENSG00000145743.18","yellow"
"ENSG00000285847.2","orange"
"ENSG00000156011.18","turquoise"
"ENSG00000189337.17","pink"
"ENSG00000184619.8","blue"
"ENSG00000126903.16","brown"
"ENSG00000162873.15","darkgreen"
"ENSG00000234028.4","purple"
"ENSG00000105784.16","grey"
"ENSG00000121807.7","cyan"
"ENSG00000275620.1","darkgreen"
"ENSG00000233122.2","salmon"
"ENSG00000158220.14","black"
"ENSG00000134343.14","lightyellow"
"ENSG00000272799.1","black"
"ENSG00000180921.7","turquoise"
"ENSG00000260316.2","salmon"
"ENSG00000185803.12","brown"
"ENSG00000117632.23","grey"
"ENSG00000227632.2","grey"
"ENSG00000260616.6","grey"
"ENSG00000171487.16","magenta"
"ENSG00000082074.19","cyan"
"ENSG00000285737.1","pink"
"ENSG00000143365.19","grey"
"ENSG00000278530.5","pink"
"ENSG00000271032.1","pink"
"ENSG00000260410.2","grey"
"ENSG00000159650.9","grey"
"ENSG00000258284.1","grey"
"ENSG00000258057.6","blue"
"ENSG00000269694.1","blue"
"ENSG00000227678.8","grey"
"ENSG00000243491.1","grey"
"ENSG00000175213.3","brown"
"ENSG00000259129.6","grey"
"ENSG00000125869.10","lightyellow"
"ENSG00000184156.17","turquoise"
"ENSG00000080007.8","grey"
"ENSG00000232618.2","greenyellow"
"ENSG00000267795.6","grey"
"ENSG00000158163.15","turquoise"
"ENSG00000235997.4","turquoise"
"ENSG00000103313.13","pink"
"ENSG00000251301.8","turquoise"
"ENSG00000259916.1","green"
"ENSG00000283031.2","brown"
"ENSG00000280169.1","grey"
"ENSG00000160683.5","grey"
"ENSG00000147138.3","darkturquoise"
"ENSG00000175749.11","salmon"
"ENSG00000129214.15","yellow"
"ENSG00000060656.20","brown"
"ENSG00000261678.3","red"
"ENSG00000196420.8","grey"
"ENSG00000244289.1","grey"
"ENSG00000176029.14","grey"
"ENSG00000289303.1","lightgreen"
"ENSG00000258273.1","grey"
"ENSG00000105352.11","green"
"ENSG00000258354.1","grey"
"ENSG00000069956.14","tan"
"ENSG00000184305.16","turquoise"
"ENSG00000278356.1","purple"
"ENSG00000271265.1","lightgreen"
"ENSG00000196391.11","grey60"
"ENSG00000236445.5","darkorange"
"ENSG00000174738.13","grey"
"ENSG00000205611.5","grey"
"ENSG00000144035.4","grey"
"ENSG00000196664.5","cyan"
"ENSG00000189433.7","royalblue"
"ENSG00000255833.2","grey"
"ENSG00000243711.1","grey"
"ENSG00000160360.13","turquoise"
"ENSG00000206749.1","grey"
"ENSG00000184076.13","yellow"
"ENSG00000110104.13","brown"
"ENSG00000280157.1","lightgreen"
"ENSG00000238917.1","black"
"ENSG00000156587.16","turquoise"
"ENSG00000289121.1","purple"
"ENSG00000143702.16","blue"
"ENSG00000260220.7","darkorange"
"ENSG00000169129.15","turquoise"
"ENSG00000282886.1","grey"
"ENSG00000205978.6","turquoise"
"ENSG00000275888.1","pink"
"ENSG00000210164.1","magenta"
"ENSG00000273388.1","pink"
"ENSG00000264577.1","black"
"ENSG00000234771.3","greenyellow"
"ENSG00000261659.2","grey"
"ENSG00000286777.1","grey"
"ENSG00000229119.3","magenta"
"ENSG00000117318.9","green"
"ENSG00000265185.6","grey"
"ENSG00000151914.22","blue"
"ENSG00000270720.1","lightgreen"
"ENSG00000286558.1","blue"
"ENSG00000171700.14","violet"
"ENSG00000243566.7","blue"
"ENSG00000248583.1","grey"
"ENSG00000059691.12","blue"
"ENSG00000274736.5","green"
"ENSG00000107819.14","turquoise"
"ENSG00000278035.1","grey"
"ENSG00000261211.2","red"
"ENSG00000161509.14","blue"
"ENSG00000075340.23","pink"
"ENSG00000226761.3","grey"
"ENSG00000087191.13","brown"
"ENSG00000173641.18","tan"
"ENSG00000196814.15","blue"
"ENSG00000248027.1","purple"
"ENSG00000187726.9","black"
"ENSG00000285895.1","grey"
"ENSG00000264169.2","turquoise"
"ENSG00000243704.3","pink"
"ENSG00000136929.13","darkorange"
"ENSG00000118473.23","turquoise"
"ENSG00000174808.12","turquoise"
"ENSG00000107611.16","turquoise"
"ENSG00000256667.6","blue"
"ENSG00000231967.1","grey"
"ENSG00000167792.13","yellow"
"ENSG00000074755.15","brown"
"ENSG00000066468.24","darkgreen"
"ENSG00000165194.15","green"
"ENSG00000141933.9","red"
"ENSG00000184925.12","blue"
"ENSG00000287415.1","green"
"ENSG00000237310.3","purple"
"ENSG00000171425.10","brown"
"ENSG00000155962.13","turquoise"
"ENSG00000213619.11","yellow"
"ENSG00000118004.18","turquoise"
"ENSG00000236552.2","magenta"
"ENSG00000143195.13","darkgrey"
"ENSG00000260916.8","brown"
"ENSG00000270562.1","greenyellow"
"ENSG00000132259.13","grey"
"ENSG00000273148.1","purple"
"ENSG00000113231.14","green"
"ENSG00000249069.8","grey"
"ENSG00000121764.12","grey"
"ENSG00000187140.6","blue"
"ENSG00000213309.3","magenta"
"ENSG00000151892.16","green"
"ENSG00000231393.1","grey"
"ENSG00000095932.7","darkred"
"ENSG00000140859.16","pink"
"ENSG00000277758.6","green"
"ENSG00000259219.1","black"
"ENSG00000134398.15","skyblue"
"ENSG00000163531.17","turquoise"
"ENSG00000264007.1","black"
"ENSG00000261655.1","turquoise"
"ENSG00000134352.20","brown"
"ENSG00000272086.1","grey"
"ENSG00000281831.1","grey"
"ENSG00000159335.18","turquoise"
"ENSG00000230257.6","grey"
"ENSG00000255710.2","blue"
"ENSG00000115274.15","brown"
"ENSG00000161980.6","yellow"
"ENSG00000260862.1","grey"
"ENSG00000258559.2","midnightblue"
"ENSG00000145882.11","blue"
"ENSG00000137936.18","blue"
"ENSG00000259363.6","turquoise"
"ENSG00000081818.4","turquoise"
"ENSG00000281912.1","grey"
"ENSG00000229920.2","brown"
"ENSG00000162512.16","turquoise"
"ENSG00000134955.12","cyan"
"ENSG00000111275.13","grey"
"ENSG00000289474.1","grey"
"ENSG00000231090.2","grey"
"ENSG00000227692.1","grey"
"ENSG00000265107.3","grey"
"ENSG00000139970.18","green"
"ENSG00000100427.16","lightyellow"
"ENSG00000285825.2","blue"
"ENSG00000205808.7","purple"
"ENSG00000185739.13","yellow"
"ENSG00000205810.9","darkturquoise"
"ENSG00000198758.11","skyblue"
"ENSG00000239569.4","yellow"
"ENSG00000231233.2","grey"
"ENSG00000072182.14","greenyellow"
"ENSG00000229052.2","blue"
"ENSG00000267858.7","red"
"ENSG00000130054.5","grey"
"ENSG00000254132.1","magenta"
"ENSG00000273980.1","grey"
"ENSG00000267778.1","grey"
"ENSG00000198483.13","red"
"ENSG00000182648.14","grey"
"ENSG00000253537.3","lightcyan"
"ENSG00000272170.1","grey"
"ENSG00000255660.1","blue"
"ENSG00000080644.16","grey"
"ENSG00000158747.15","turquoise"
"ENSG00000269399.2","lightgreen"
"ENSG00000215811.6","magenta"
"ENSG00000170891.11","turquoise"
"ENSG00000249193.1","magenta"
"ENSG00000280279.1","grey"
"ENSG00000179091.5","yellow"
"ENSG00000236431.1","grey"
"ENSG00000258012.1","grey"
"ENSG00000100485.12","yellow"
"ENSG00000127481.15","brown"
"ENSG00000223042.1","midnightblue"
"ENSG00000115977.21","brown"
"ENSG00000168539.4","lightyellow"
"ENSG00000238290.1","greenyellow"
"ENSG00000152582.14","turquoise"
"ENSG00000225746.13","turquoise"
"ENSG00000242412.1","brown"
"ENSG00000106258.15","green"
"ENSG00000273015.2","blue"
"ENSG00000166426.8","blue"
"ENSG00000224928.2","magenta"
"ENSG00000116852.15","turquoise"
"ENSG00000272823.1","blue"
"ENSG00000164405.11","yellow"
"ENSG00000288833.1","purple"
"ENSG00000035499.13","saddlebrown"
"ENSG00000182771.19","turquoise"
"ENSG00000173706.14","turquoise"
"ENSG00000123901.9","salmon"
"ENSG00000275494.1","yellow"
"ENSG00000232759.1","pink"
"ENSG00000235582.2","magenta"
"ENSG00000272729.1","grey"
"ENSG00000225964.6","grey"
"ENSG00000279926.1","salmon"
"ENSG00000185834.10","magenta"
"ENSG00000228413.1","grey"
"ENSG00000201684.1","grey"
"ENSG00000248690.8","turquoise"
"ENSG00000070814.22","brown"
"ENSG00000104356.11","brown"
"ENSG00000135697.10","black"
"ENSG00000273437.1","black"
"ENSG00000279792.1","yellow"
"ENSG00000166268.11","grey"
"ENSG00000261469.1","grey"
"ENSG00000140497.16","brown"
"ENSG00000014257.16","skyblue"
"ENSG00000270780.1","blue"
"ENSG00000268129.1","grey"
"ENSG00000100412.17","yellow"
"ENSG00000225931.3","turquoise"
"ENSG00000258692.2","blue"
"ENSG00000213930.12","blue"
"ENSG00000112379.9","turquoise"
"ENSG00000113384.14","brown"
"ENSG00000287010.1","grey"
"ENSG00000128564.8","lightyellow"
"ENSG00000168661.15","yellow"
"ENSG00000259673.6","blue"
"ENSG00000131055.5","blue"
"ENSG00000198416.9","yellow"
"ENSG00000181778.5","blue"
"ENSG00000287759.1","grey"
"ENSG00000273069.1","brown"
"ENSG00000136574.19","grey"
"ENSG00000276436.1","grey"
"ENSG00000237424.1","green"
"ENSG00000253873.6","lightcyan"
"ENSG00000126759.14","cyan"
"ENSG00000050426.16","black"
"ENSG00000249471.8","brown"
"ENSG00000254917.1","grey"
"ENSG00000229806.1","magenta"
"ENSG00000106991.14","grey"
"ENSG00000224566.2","grey"
"ENSG00000198171.13","brown"
"ENSG00000108344.15","red"
"ENSG00000146950.13","green"
"ENSG00000271181.1","grey"
"ENSG00000225032.5","black"
"ENSG00000171867.18","black"
"ENSG00000137962.13","turquoise"
"ENSG00000054654.20","midnightblue"
"ENSG00000273419.1","lightgreen"
"ENSG00000242299.1","magenta"
"ENSG00000278600.1","purple"
"ENSG00000260948.1","greenyellow"
"ENSG00000182240.16","pink"
"ENSG00000206075.14","royalblue"
"ENSG00000255858.3","yellow"
"ENSG00000225706.2","turquoise"
"ENSG00000235197.1","grey"
"ENSG00000213918.11","salmon"
"ENSG00000226124.9","blue"
"ENSG00000100625.9","tan"
"ENSG00000100024.15","blue"
"ENSG00000033100.17","brown"
"ENSG00000281357.4","purple"
"ENSG00000205918.9","grey"
"ENSG00000143126.8","yellow"
"ENSG00000262766.1","greenyellow"
"ENSG00000232613.7","salmon"
"ENSG00000256433.3","salmon"
"ENSG00000231533.2","grey"
"ENSG00000189166.6","grey"
"ENSG00000226609.2","lightgreen"
"ENSG00000252498.1","turquoise"
"ENSG00000129911.9","violet"
"ENSG00000143429.11","turquoise"
"ENSG00000102034.18","pink"
"ENSG00000134864.11","purple"
"ENSG00000226808.3","turquoise"
"ENSG00000236901.6","grey"
"ENSG00000135018.14","brown"
"ENSG00000171202.7","yellow"
"ENSG00000168298.7","grey"
"ENSG00000283236.1","blue"
"ENSG00000235298.1","black"
"ENSG00000254017.1","blue"
"ENSG00000120262.10","turquoise"
"ENSG00000188133.6","blue"
"ENSG00000143512.13","green"
"ENSG00000150627.16","turquoise"
"ENSG00000101974.15","pink"
"ENSG00000239774.1","grey"
"ENSG00000156414.20","green"
"ENSG00000263366.2","grey"
"ENSG00000251669.6","grey"
"ENSG00000165810.17","grey"
"ENSG00000122986.14","grey"
"ENSG00000171552.14","black"
"ENSG00000116729.14","turquoise"
"ENSG00000139899.11","turquoise"
"ENSG00000169750.9","turquoise"
"ENSG00000277161.2","brown"
"ENSG00000131746.13","royalblue"
"ENSG00000272931.1","purple"
"ENSG00000260708.1","grey"
"ENSG00000162733.19","turquoise"
"ENSG00000204525.18","turquoise"
"ENSG00000130529.16","blue"
"ENSG00000224831.3","grey"
"ENSG00000187372.11","turquoise"
"ENSG00000172296.13","turquoise"
"ENSG00000163792.6","grey"
"ENSG00000137634.10","grey"
"ENSG00000176406.23","lightyellow"
"ENSG00000070081.18","blue"
"ENSG00000131650.14","blue"
"ENSG00000159433.12","turquoise"
"ENSG00000223396.4","blue"
"ENSG00000033627.17","brown"
"ENSG00000196562.15","pink"
"ENSG00000007402.12","yellow"
"ENSG00000272024.1","blue"
"ENSG00000255587.9","green"
"ENSG00000272145.1","greenyellow"
"ENSG00000203786.6","royalblue"
"ENSG00000173762.8","darkturquoise"
"ENSG00000286532.1","grey"
"ENSG00000255040.1","grey"
"ENSG00000109047.8","turquoise"
"ENSG00000205250.9","brown"
"ENSG00000279172.1","brown"
"ENSG00000281026.1","midnightblue"
"ENSG00000260859.1","grey"
"ENSG00000153767.10","tan"
"ENSG00000178977.4","grey"
"ENSG00000177679.16","green"
"ENSG00000283078.1","lightgreen"
"ENSG00000261366.1","lightgreen"
"ENSG00000213938.3","yellow"
"ENSG00000287774.2","turquoise"
"ENSG00000114023.16","yellow"
"ENSG00000088448.14","black"
"ENSG00000253540.6","purple"
"ENSG00000189410.12","black"
"ENSG00000231509.1","grey"
"ENSG00000147408.15","turquoise"
